"","Year","Country","NumIncidents","NumFatalities","NumWounded","Region","Religion"
"3799",1974,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3800",1975,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3801",1976,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3802",1977,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3803",1978,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3804",1982,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3805",1983,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3806",1984,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3807",1985,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3808",1989,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3809",1990,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3810",1995,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3811",1999,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3812",1987,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3813",1979,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3814",1980,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3815",1988,"Central African Republic",0,0,0,"Sub-Saharan Africa","None/Other"
"3816",2010,"Syria",0,0,0,"Middle East & N. Africa","Muslim"
"3817",2000,"Syria",0,0,0,"Middle East & N. Africa","Muslim"
"3818",1991,"Syria",0,0,0,"Middle East & N. Africa","Muslim"
"3819",1992,"Syria",0,0,0,"Middle East & N. Africa","Muslim"
"3820",2001,"Syria",0,0,0,"Middle East & N. Africa","Muslim"
"3821",2002,"Syria",0,0,0,"Middle East & N. Africa","Muslim"
"3822",2003,"Syria",0,0,0,"Middle East & N. Africa","Muslim"
"3823",2005,"Syria",0,0,0,"Middle East & N. Africa","Muslim"
"3824",2007,"Syria",0,0,0,"Middle East & N. Africa","Muslim"
"3825",2009,"Syria",0,0,0,"Middle East & N. Africa","Muslim"
"3826",1973,"Syria",0,0,0,"Middle East & N. Africa","Muslim"
"3827",1970,"Syria",0,0,0,"Middle East & N. Africa","Muslim"
"3828",1971,"Syria",0,0,0,"Middle East & N. Africa","Muslim"
"3829",1972,"Syria",0,0,0,"Middle East & N. Africa","Muslim"
"3830",1990,"Syria",0,0,0,"Middle East & N. Africa","Muslim"
"3831",1995,"Syria",0,0,0,"Middle East & N. Africa","Muslim"
"3832",1999,"Syria",0,0,0,"Middle East & N. Africa","Muslim"
"3833",1987,"Syria",0,0,0,"Middle East & N. Africa","Muslim"
"3834",1988,"Syria",0,0,0,"Middle East & N. Africa","Muslim"
"3835",1994,"Syria",0,0,0,"Middle East & N. Africa","Muslim"
"3836",1973,"Nigeria",0,0,0,"Sub-Saharan Africa","Muslim"
"3837",1986,"Nigeria",0,0,0,"Sub-Saharan Africa","Muslim"
"3838",1970,"Nigeria",0,0,0,"Sub-Saharan Africa","Muslim"
"3839",1971,"Nigeria",0,0,0,"Sub-Saharan Africa","Muslim"
"3840",1972,"Nigeria",0,0,0,"Sub-Saharan Africa","Muslim"
"3841",1974,"Nigeria",0,0,0,"Sub-Saharan Africa","Muslim"
"3842",1975,"Nigeria",0,0,0,"Sub-Saharan Africa","Muslim"
"3843",1976,"Nigeria",0,0,0,"Sub-Saharan Africa","Muslim"
"3844",1977,"Nigeria",0,0,0,"Sub-Saharan Africa","Muslim"
"3845",1978,"Nigeria",0,0,0,"Sub-Saharan Africa","Muslim"
"3846",1981,"Nigeria",0,0,0,"Sub-Saharan Africa","Muslim"
"3847",1982,"Nigeria",0,0,0,"Sub-Saharan Africa","Muslim"
"3848",1984,"Nigeria",0,0,0,"Sub-Saharan Africa","Muslim"
"3849",1985,"Nigeria",0,0,0,"Sub-Saharan Africa","Muslim"
"3850",1989,"Nigeria",0,0,0,"Sub-Saharan Africa","Muslim"
"3851",1990,"Nigeria",0,0,0,"Sub-Saharan Africa","Muslim"
"3852",1987,"Nigeria",0,0,0,"Sub-Saharan Africa","Muslim"
"3853",1979,"Nigeria",0,0,0,"Sub-Saharan Africa","Muslim"
"3854",2004,"Kenya",0,0,0,"Sub-Saharan Africa","Christian"
"3855",1973,"Kenya",0,0,0,"Sub-Saharan Africa","Christian"
"3856",1986,"Kenya",0,0,0,"Sub-Saharan Africa","Christian"
"3857",1970,"Kenya",0,0,0,"Sub-Saharan Africa","Christian"
"3858",1971,"Kenya",0,0,0,"Sub-Saharan Africa","Christian"
"3859",1972,"Kenya",0,0,0,"Sub-Saharan Africa","Christian"
"3860",1974,"Kenya",0,0,0,"Sub-Saharan Africa","Christian"
"3861",1977,"Kenya",0,0,0,"Sub-Saharan Africa","Christian"
"3862",1981,"Kenya",0,0,0,"Sub-Saharan Africa","Christian"
"3863",1982,"Kenya",0,0,0,"Sub-Saharan Africa","Christian"
"3864",1983,"Kenya",0,0,0,"Sub-Saharan Africa","Christian"
"3865",1984,"Kenya",0,0,0,"Sub-Saharan Africa","Christian"
"3866",1985,"Kenya",0,0,0,"Sub-Saharan Africa","Christian"
"3867",1990,"Kenya",0,0,0,"Sub-Saharan Africa","Christian"
"3868",1999,"Kenya",0,0,0,"Sub-Saharan Africa","Christian"
"3869",1987,"Kenya",0,0,0,"Sub-Saharan Africa","Christian"
"3870",1979,"Kenya",0,0,0,"Sub-Saharan Africa","Christian"
"3871",1988,"Kenya",0,0,0,"Sub-Saharan Africa","Christian"
"3872",2008,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3873",1991,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3874",1998,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3875",2003,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3876",2009,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3877",1973,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3878",1986,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3879",1970,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3880",1971,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3881",1972,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3882",1974,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3883",1975,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3884",1976,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3885",1977,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3886",1978,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3887",1981,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3888",1982,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3889",1983,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3890",1984,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3891",1985,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3892",1989,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3893",1990,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3894",1999,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3895",1987,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3896",1979,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3897",1980,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3898",1988,"Ivory Coast",0,0,0,"Sub-Saharan Africa","Muslim"
"3899",2010,"Saudi Arabia",0,0,0,"Middle East & N. Africa","Muslim"
"3900",2008,"Saudi Arabia",0,0,0,"Middle East & N. Africa","Muslim"
"3901",1992,"Saudi Arabia",0,0,0,"Middle East & N. Africa","Muslim"
"3902",1997,"Saudi Arabia",0,0,0,"Middle East & N. Africa","Muslim"
"3903",1998,"Saudi Arabia",0,0,0,"Middle East & N. Africa","Muslim"
"3904",1973,"Saudi Arabia",0,0,0,"Middle East & N. Africa","Muslim"
"3905",1970,"Saudi Arabia",0,0,0,"Middle East & N. Africa","Muslim"
"3906",1971,"Saudi Arabia",0,0,0,"Middle East & N. Africa","Muslim"
"3907",1972,"Saudi Arabia",0,0,0,"Middle East & N. Africa","Muslim"
"3908",1974,"Saudi Arabia",0,0,0,"Middle East & N. Africa","Muslim"
"3909",1975,"Saudi Arabia",0,0,0,"Middle East & N. Africa","Muslim"
"3910",1976,"Saudi Arabia",0,0,0,"Middle East & N. Africa","Muslim"
"3911",1978,"Saudi Arabia",0,0,0,"Middle East & N. Africa","Muslim"
"3912",1981,"Saudi Arabia",0,0,0,"Middle East & N. Africa","Muslim"
"3913",1982,"Saudi Arabia",0,0,0,"Middle East & N. Africa","Muslim"
"3914",1983,"Saudi Arabia",0,0,0,"Middle East & N. Africa","Muslim"
"3915",1990,"Saudi Arabia",0,0,0,"Middle East & N. Africa","Muslim"
"3916",1999,"Saudi Arabia",0,0,0,"Middle East & N. Africa","Muslim"
"3917",1987,"Saudi Arabia",0,0,0,"Middle East & N. Africa","Muslim"
"3918",1980,"Saudi Arabia",0,0,0,"Middle East & N. Africa","Muslim"
"3919",2011,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3920",2010,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3921",2008,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3922",2000,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3923",1991,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3924",1992,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3925",1996,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3926",1997,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3927",1998,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3928",2001,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3929",2002,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3930",2003,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3931",2004,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3932",2005,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3933",2006,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3934",2007,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3935",2009,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3936",1973,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3937",1986,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3938",1970,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3939",1971,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3940",1972,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3941",1974,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3942",1975,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3943",1976,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3944",1977,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3945",1978,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3946",1981,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3947",1982,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3948",1983,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3949",1984,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3950",1985,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3951",1989,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3952",1990,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3953",1995,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3954",1999,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3955",1987,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3956",1979,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3957",1980,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3958",1988,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3959",1994,"South Sudan",0,0,0,"Sub-Saharan Africa","Christian"
"3960",2002,"Mexico",0,0,0,"Latin America","Catholic"
"3961",1971,"Mexico",0,0,0,"Latin America","Catholic"
"3962",2000,"Egypt",0,0,0,"Middle East & N. Africa","Muslim"
"3963",2001,"Egypt",0,0,0,"Middle East & N. Africa","Muslim"
"3964",2002,"Egypt",0,0,0,"Middle East & N. Africa","Muslim"
"3965",2003,"Egypt",0,0,0,"Middle East & N. Africa","Muslim"
"3966",2007,"Egypt",0,0,0,"Middle East & N. Africa","Muslim"
"3967",1973,"Egypt",0,0,0,"Middle East & N. Africa","Muslim"
"3968",1974,"Egypt",0,0,0,"Middle East & N. Africa","Muslim"
"3969",1975,"Egypt",0,0,0,"Middle East & N. Africa","Muslim"
"3970",1976,"Egypt",0,0,0,"Middle East & N. Africa","Muslim"
"3971",1983,"Egypt",0,0,0,"Middle East & N. Africa","Muslim"
"3972",1984,"Egypt",0,0,0,"Middle East & N. Africa","Muslim"
"3973",1986,"Serbia",0,0,0,"Europe & Central Asia","Orthodox"
"3974",1970,"Serbia",0,0,0,"Europe & Central Asia","Orthodox"
"3975",1971,"Serbia",0,0,0,"Europe & Central Asia","Orthodox"
"3976",1972,"Serbia",0,0,0,"Europe & Central Asia","Orthodox"
"3977",1975,"Serbia",0,0,0,"Europe & Central Asia","Orthodox"
"3978",1976,"Serbia",0,0,0,"Europe & Central Asia","Orthodox"
"3979",1978,"Serbia",0,0,0,"Europe & Central Asia","Orthodox"
"3980",1982,"Serbia",0,0,0,"Europe & Central Asia","Orthodox"
"3981",1985,"Serbia",0,0,0,"Europe & Central Asia","Orthodox"
"3982",1987,"Serbia",0,0,0,"Europe & Central Asia","Orthodox"
"3983",1979,"Serbia",0,0,0,"Europe & Central Asia","Orthodox"
"3984",1988,"Serbia",0,0,0,"Europe & Central Asia","Orthodox"
"3985",2010,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"3986",2000,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"3987",1991,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"3988",1997,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"3989",1998,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"3990",2001,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"3991",2002,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"3992",2003,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"3993",2004,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"3994",2005,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"3995",2006,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"3996",2009,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"3997",1973,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"3998",1986,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"3999",1970,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"4000",1971,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"4001",1972,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"4002",1974,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"4003",1975,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"4004",1976,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"4005",1977,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"4006",1978,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"4007",1981,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"4008",1982,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"4009",1983,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"4010",1985,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"4011",1989,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"4012",1990,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"4013",1999,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"4014",1987,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"4015",1988,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"4016",1994,"Libya",0,0,0,"Middle East & N. Africa","Muslim"
"4017",1973,"West Bank and Gaza Strip",0,0,0,"Middle East & N. Africa","Muslim"
"4018",1970,"West Bank and Gaza Strip",0,0,0,"Middle East & N. Africa","Muslim"
"4019",1971,"West Bank and Gaza Strip",0,0,0,"Middle East & N. Africa","Muslim"
"4020",1974,"West Bank and Gaza Strip",0,0,0,"Middle East & N. Africa","Muslim"
"4021",1975,"West Bank and Gaza Strip",0,0,0,"Middle East & N. Africa","Muslim"
"4022",1977,"West Bank and Gaza Strip",0,0,0,"Middle East & N. Africa","Muslim"
"4023",2011,"Peru",0,0,0,"Latin America","Catholic"
"4024",2010,"Peru",0,0,0,"Latin America","Catholic"
"4025",1970,"Peru",0,0,0,"Latin America","Catholic"
"4026",1971,"Peru",0,0,0,"Latin America","Catholic"
"4027",1972,"Peru",0,0,0,"Latin America","Catholic"
"4028",1976,"Peru",0,0,0,"Latin America","Catholic"
"4029",1973,"Indonesia",0,0,0,"East Asia & Pacific","Muslim"
"4030",1970,"Indonesia",0,0,0,"East Asia & Pacific","Muslim"
"4031",1971,"Indonesia",0,0,0,"East Asia & Pacific","Muslim"
"4032",1972,"Indonesia",0,0,0,"East Asia & Pacific","Muslim"
"4033",1974,"Indonesia",0,0,0,"East Asia & Pacific","Muslim"
"4034",1975,"Indonesia",0,0,0,"East Asia & Pacific","Muslim"
"4035",1976,"Indonesia",0,0,0,"East Asia & Pacific","Muslim"
"4036",1982,"Indonesia",0,0,0,"East Asia & Pacific","Muslim"
"4037",1983,"Indonesia",0,0,0,"East Asia & Pacific","Muslim"
"4038",1987,"Indonesia",0,0,0,"East Asia & Pacific","Muslim"
"4039",1979,"Indonesia",0,0,0,"East Asia & Pacific","Muslim"
"4040",1980,"Indonesia",0,0,0,"East Asia & Pacific","Muslim"
"4041",1988,"Indonesia",0,0,0,"East Asia & Pacific","Muslim"
"4042",2000,"Myanmar",0,0,0,"East Asia & Pacific","Buddhist"
"4043",1998,"Myanmar",0,0,0,"East Asia & Pacific","Buddhist"
"4044",1986,"Myanmar",0,0,0,"East Asia & Pacific","Buddhist"
"4045",1970,"Myanmar",0,0,0,"East Asia & Pacific","Buddhist"
"4046",1971,"Myanmar",0,0,0,"East Asia & Pacific","Buddhist"
"4047",1972,"Myanmar",0,0,0,"East Asia & Pacific","Buddhist"
"4048",1974,"Myanmar",0,0,0,"East Asia & Pacific","Buddhist"
"4049",1975,"Myanmar",0,0,0,"East Asia & Pacific","Buddhist"
"4050",1977,"Myanmar",0,0,0,"East Asia & Pacific","Buddhist"
"4051",1978,"Myanmar",0,0,0,"East Asia & Pacific","Buddhist"
"4052",1981,"Myanmar",0,0,0,"East Asia & Pacific","Buddhist"
"4053",1984,"Myanmar",0,0,0,"East Asia & Pacific","Buddhist"
"4054",1985,"Myanmar",0,0,0,"East Asia & Pacific","Buddhist"
"4055",2010,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4056",1992,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4057",1996,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4058",1997,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4059",1998,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4060",2003,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4061",2004,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4062",2005,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4063",2006,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4064",2009,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4065",1973,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4066",1970,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4067",1971,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4068",1972,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4069",1974,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4070",1975,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4071",1976,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4072",1977,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4073",1978,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4074",1981,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4075",1982,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4076",1983,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4077",1984,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4078",1985,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4079",1989,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4080",1999,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4081",1988,"Tunisia",0,0,0,"Middle East & N. Africa","Muslim"
"4082",2011,"Mozambique",0,0,0,"Sub-Saharan Africa","Catholic"
"4083",2010,"Mozambique",0,0,0,"Sub-Saharan Africa","Catholic"
"4084",2008,"Mozambique",0,0,0,"Sub-Saharan Africa","Catholic"
"4085",1996,"Mozambique",0,0,0,"Sub-Saharan Africa","Catholic"
"4086",1997,"Mozambique",0,0,0,"Sub-Saharan Africa","Catholic"
"4087",1998,"Mozambique",0,0,0,"Sub-Saharan Africa","Catholic"
"4088",2001,"Mozambique",0,0,0,"Sub-Saharan Africa","Catholic"
"4089",2002,"Mozambique",0,0,0,"Sub-Saharan Africa","Catholic"
"4090",2003,"Mozambique",0,0,0,"Sub-Saharan Africa","Catholic"
"4091",2004,"Mozambique",0,0,0,"Sub-Saharan Africa","Catholic"
"4092",2005,"Mozambique",0,0,0,"Sub-Saharan Africa","Catholic"
"4093",2006,"Mozambique",0,0,0,"Sub-Saharan Africa","Catholic"
"4094",2009,"Mozambique",0,0,0,"Sub-Saharan Africa","Catholic"
"4095",1973,"Mozambique",0,0,0,"Sub-Saharan Africa","Catholic"
"4096",1970,"Mozambique",0,0,0,"Sub-Saharan Africa","Catholic"
"4097",1971,"Mozambique",0,0,0,"Sub-Saharan Africa","Catholic"
"4098",1972,"Mozambique",0,0,0,"Sub-Saharan Africa","Catholic"
"4099",1974,"Mozambique",0,0,0,"Sub-Saharan Africa","Catholic"
"4100",1975,"Mozambique",0,0,0,"Sub-Saharan Africa","Catholic"
"4101",1976,"Mozambique",0,0,0,"Sub-Saharan Africa","Catholic"
"4102",1977,"Mozambique",0,0,0,"Sub-Saharan Africa","Catholic"
"4103",1980,"Mozambique",0,0,0,"Sub-Saharan Africa","Catholic"
"4104",1973,"Bangladesh",0,0,0,"South Asia","Muslim"
"4105",1970,"Bangladesh",0,0,0,"South Asia","Muslim"
"4106",1971,"Bangladesh",0,0,0,"South Asia","Muslim"
"4107",1972,"Bangladesh",0,0,0,"South Asia","Muslim"
"4108",1974,"Bangladesh",0,0,0,"South Asia","Muslim"
"4109",1975,"Bangladesh",0,0,0,"South Asia","Muslim"
"4110",1976,"Bangladesh",0,0,0,"South Asia","Muslim"
"4111",1978,"Bangladesh",0,0,0,"South Asia","Muslim"
"4112",1983,"Bangladesh",0,0,0,"South Asia","Muslim"
"4113",2011,"Nicaragua",0,0,0,"Latin America","Catholic"
"4114",2010,"Nicaragua",0,0,0,"Latin America","Catholic"
"4115",2008,"Nicaragua",0,0,0,"Latin America","Catholic"
"4116",1998,"Nicaragua",0,0,0,"Latin America","Catholic"
"4117",2001,"Nicaragua",0,0,0,"Latin America","Catholic"
"4118",2002,"Nicaragua",0,0,0,"Latin America","Catholic"
"4119",2003,"Nicaragua",0,0,0,"Latin America","Catholic"
"4120",2004,"Nicaragua",0,0,0,"Latin America","Catholic"
"4121",2005,"Nicaragua",0,0,0,"Latin America","Catholic"
"4122",2006,"Nicaragua",0,0,0,"Latin America","Catholic"
"4123",2007,"Nicaragua",0,0,0,"Latin America","Catholic"
"4124",2009,"Nicaragua",0,0,0,"Latin America","Catholic"
"4125",2012,"Nicaragua",0,0,0,"Latin America","Catholic"
"4126",2013,"Nicaragua",0,0,0,"Latin America","Catholic"
"4127",1973,"Nicaragua",0,0,0,"Latin America","Catholic"
"4128",1971,"Nicaragua",0,0,0,"Latin America","Catholic"
"4129",1972,"Nicaragua",0,0,0,"Latin America","Catholic"
"4130",1976,"Nicaragua",0,0,0,"Latin America","Catholic"
"4131",2014,"Northern Ireland",0,0,0,"Europe & Central Asia","Catholic"
"4132",1998,"Nepal",0,0,0,"South Asia","Hindu"
"4133",1973,"Nepal",0,0,0,"South Asia","Hindu"
"4134",1986,"Nepal",0,0,0,"South Asia","Hindu"
"4135",1970,"Nepal",0,0,0,"South Asia","Hindu"
"4136",1971,"Nepal",0,0,0,"South Asia","Hindu"
"4137",1972,"Nepal",0,0,0,"South Asia","Hindu"
"4138",1974,"Nepal",0,0,0,"South Asia","Hindu"
"4139",1975,"Nepal",0,0,0,"South Asia","Hindu"
"4140",1976,"Nepal",0,0,0,"South Asia","Hindu"
"4141",1977,"Nepal",0,0,0,"South Asia","Hindu"
"4142",1978,"Nepal",0,0,0,"South Asia","Hindu"
"4143",1981,"Nepal",0,0,0,"South Asia","Hindu"
"4144",1982,"Nepal",0,0,0,"South Asia","Hindu"
"4145",1983,"Nepal",0,0,0,"South Asia","Hindu"
"4146",1984,"Nepal",0,0,0,"South Asia","Hindu"
"4147",1989,"Nepal",0,0,0,"South Asia","Hindu"
"4148",1990,"Nepal",0,0,0,"South Asia","Hindu"
"4149",1995,"Nepal",0,0,0,"South Asia","Hindu"
"4150",1987,"Nepal",0,0,0,"South Asia","Hindu"
"4151",1979,"Nepal",0,0,0,"South Asia","Hindu"
"4152",1980,"Nepal",0,0,0,"South Asia","Hindu"
"4153",1988,"Nepal",0,0,0,"South Asia","Hindu"
"4154",2000,"Ireland",0,0,0,"Europe & Central Asia","Catholic"
"4155",2002,"Ireland",0,0,0,"Europe & Central Asia","Catholic"
"4156",2004,"Ireland",0,0,0,"Europe & Central Asia","Catholic"
"4157",2005,"Ireland",0,0,0,"Europe & Central Asia","Catholic"
"4158",2009,"Ireland",0,0,0,"Europe & Central Asia","Catholic"
"4159",1988,"Ireland",0,0,0,"Europe & Central Asia","Catholic"
"4160",2007,"China",0,0,0,"East Asia & Pacific","None/Other"
"4161",1973,"China",0,0,0,"East Asia & Pacific","None/Other"
"4162",1986,"China",0,0,0,"East Asia & Pacific","None/Other"
